요일,공휴일전후,출근,휴가비율,출장비율,야근비율,재택비율,year,month,day,week,강수량,불쾌지수,체감온도,폭염,요일점심평균,요일저녁평균,월점심평균,월저녁평균,확진자수,전일대비증감,사망자수,breakfast_0,breakfast_1,breakfast_2,lunch_0,lunch_1,lunch_2,dinner_0,dinner_1,dinner_2
1,0,-0.32439901489339756,-0.5224456973157207,0.7072959311360297,0.34695058781151605,-0.39633323341251137,-0.734135416203142,0.430985882128497,0.9312375101179954,0.8955894415606993,-0.2784037903523848,1.6356767721613577,1.6845646606020162,0,-0.41714393178628717,0.2715040677348204,-0.7546397201385041,-0.08867256200386744,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,-0.8097000972914186,-0.1434540065694145,1.2348672432380348,-1.6007777282741764,-0.2054602219437761,1.49438509579822,-0.3461563854672889,-1.5957665901315716,-0.769136225412995
2,0,1.7550414598331072,-0.5359667339717212,-0.6789685396777805,-1.1308087971482226,-0.39633323341251137,0.6611850515017048,-1.5965466977676948,0.8155886180544909,0.8955894415606993,-0.301589675166444,-1.2311227208001292,-1.2241091408524383,0,0.09355466904577933,-1.4540669246735605,0.9321835119758307,-1.0286240469972463,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,-1.7221795139145932,-0.29990485999277366,-0.06509490501103163,0.476597221223853,-0.6933804548175104,-0.909924237892951,0.8962820939143071,-0.29505843217896005,-0.7004960183668472
4,0,-0.33573111557310603,-0.3866339946565521,0.3199554500094945,0.02146736943760089,-0.39633323341251137,-1.4317956500555653,0.430985882128497,1.6251308624990226,1.6810226854330739,-0.301589675166444,0.642416069057237,0.8529407071889353,0,0.22187096695474304,0.8676788614591028,-0.7546397201385041,-0.08867256200386744,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,0.4905094689498844,-1.0600856561913867,-0.7472030905219328,0.50096484362426,-1.0005087256355472,1.325207470533925,-0.2295842743879776,-0.9541595511209227,1.8855021521991797
4,0,0.7124881972999276,-0.6852682047541184,0.45660920501643293,0.5329242465574878,-0.39633323341251137,-0.036475182350718595,1.299928416369722,1.278184186308509,0.8955894415606993,-0.301589675166444,-0.9939515495239092,-0.6649507657123299,0,0.22187096695474304,0.8676788614591028,-0.9128241058696265,-0.7973704419943012,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,2.4213076058945706,-0.864842272686648,-0.7576885024467653,-0.3809733760450656,-0.205999826725728,0.8354011985595493,-0.17667227126456123,-0.9670822205745806,-0.4729901252080155
2,0,0.3101986231702769,-0.6764947900669555,0.8816231968466142,-1.1308087971482226,-0.39633323341251137,0.6611850515017048,-0.1483091406989864,-0.45654919464405896,-0.6752770461840499,-0.301589675166444,0.6976497026233226,0.7436756439571248,0,0.09355466904577933,-1.4540669246735605,-0.573649096185887,-0.019607267619476846,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,-2.0280440735820595,0.3331421064463463,-0.2120509958965641,0.4633703994840361,-0.7910526829214661,-1.0134253084093063,-0.07123366049649191,0.5145899277469648,0.7825186110223669
0,0,-0.9306664012578009,1.3436648379569918,0.6938754504726035,-1.1263041472262962,-0.39633323341251137,0.6611850515017048,-0.43795665211272805,-1.4973892232155999,-1.4607102900564246,-0.301589675166444,0.11594340297281941,0.2587383959285061,0,-1.4884572880787226,-0.856683746725559,-0.43616078147529636,-0.10424270596632311,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,0.4027790828698733,-0.4746105206025035,-0.39205839552824373,0.6032324908915829,-0.4600590825671057,-0.8873963354689516,-0.9375022358592324,1.3843797268400446,0.4117866984465675
4,0,1.0467851673513275,-0.5781373520346796,-0.6971744494914395,1.050432788047001,0.9086929492643254,1.3588452853541282,0.1413383707147553,-0.22525141051704992,0.1101561976883247,0.30897195827045026,0.8639748987941148,0.6952279616991394,0,0.22187096695474304,0.8676788614591028,-0.8830406889742727,-0.715827541009052,0.35739072442977105,-0.20633654277228766,-0.1525715764417884,0.39427738074172425,0.43027924184855204,1.1465441193641686,0.3723696833785361,-0.7149755471310658,0.5595121485195877,0.932660112016155,0.5834255062455687,0.8306788358045304
4,0,1.7663735605128157,-0.5966726996987305,-1.4260667355615522,1.6580574942430963,-0.2850757683567101,1.3588452853541282,-1.0172516749402114,-1.4973892232155999,-1.4607102900564246,-0.301589675166444,-0.8960643316359105,-0.6581990479643512,0,0.22187096695474304,0.8676788614591028,1.3431550474880543,1.9257695749262653,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,0.17701060863905935,-0.8567185950846046,1.021931412382836,-0.549262913475301,-0.20083141001659466,1.4228442936520076,2.635985496514704,-1.420246856627128,0.5352488966822142
0,0,-0.6133675822259637,0.03045641618602802,0.38826544771870136,-0.8760216461808827,-0.39633323341251137,-0.036475182350718595,-1.5965466977676948,-1.2660914390885907,-1.4607102900564246,-0.301589675166444,-0.8116110274346787,-1.2721942478368764,0,-1.4884572880787226,-0.856683746725559,0.9321835119758307,-1.0286240469972463,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,1.199466856541092,0.08261176494860845,1.0949078395826142,-1.4390527686449777,-0.1292095652826115,-0.05717948221588696,-2.1471980177241985,0.8928151658958229,0.5273427673099721
4,0,-0.09775700129922811,-0.567214875438091,-0.11352895004715595,0.4822357389067863,-0.39633323341251137,-1.4317956500555653,0.1413383707147553,-0.45654919464405896,-0.6752770461840499,0.023012712230385847,1.3536306477522215,1.120849059090494,0,0.22187096695474304,0.8676788614591028,-0.8830406889742727,-0.715827541009052,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,1.3265566201686994,-0.45089270730880726,0.6370323993288838,1.4595763552067005,-0.49372999902015147,0.4379314853741917,-0.2938966653751369,-1.1486723743811702,-0.00802258197014503
4,0,-0.8740058978592585,-0.3163418577824997,-0.6641179491774127,1.0799393248476767,3.3895632325168044,1.3588452853541282,-0.7276041635264697,1.3938330783720134,1.6810226854330739,-0.301589675166444,-0.230395245655453,-0.1165115163797589,0,0.22187096695474304,0.8676788614591028,-0.1425047470817127,0.5236997507016258,0.2247429971599206,-0.20633654277228766,-0.1525715764417884,1.304829113189154,-0.42073491227716225,0.2222400777942285,0.34034399557954076,-1.8926117479721676,-1.0739295128636344,-0.17724043877851678,-0.06881768436804732,0.2779285792775665
0,0,-0.3470632162528145,-0.027208224443687055,0.8291990434311102,-1.1308087971482226,1.4596794242747873,1.3588452853541282,-0.43795665211272805,-0.10960251845354539,0.1101561976883247,1.0741061571344064,0.03716326001009821,0.2677315225624659,0,-1.4884572880787226,-0.856683746725559,-0.43616078147529636,-0.10424270596632311,0.23330091504829806,-0.20633654277228766,-0.1525715764417884,3.417386240243853,0.2156205987636406,-0.14387831984243885,-0.4207555581067553,-0.5538055264021668,-0.6022575361149017,0.013737121177309587,1.3456443534845257,-0.7619086145552191
1,0,0.5481727374441548,-0.6797207714237413,1.2515349400338476,0.669307495190351,-0.39633323341251137,0.6611850515017048,-0.43795665211272805,0.8155886180544909,0.8955894415606993,-0.301589675166444,0.6255700007507432,0.7916383867354068,0,-0.41714393178628717,0.2715040677348204,-0.43616078147529636,-0.10424270596632311,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,-1.57655575700466,-0.7759410605053786,0.19752808917264153,-1.4532076695947924,1.3148970934379935,-1.125104098499698,1.6996756974212237,-1.256327498772152,2.3425275132012784
2,0,-1.0326553073751772,-0.22220532599777,-1.0527894951988093,-1.1217252108191709,3.6942817285550182,1.3588452853541282,-0.7276041635264697,0.6999397259909863,0.8955894415606993,-0.301589675166444,-0.4809524349340388,-0.6938069432257663,0,0.09355466904577933,-1.4540669246735605,-0.1425047470817127,0.5236997507016258,0.2247429971599206,0.015659469763968255,-0.1525715764417884,-1.8214944607759191,1.018876419118414,-0.15643207262155234,0.3894865897938082,-0.46359708652436515,0.5992286364893203,-0.08938858397045625,0.37372953084407445,0.3823004884230695
2,0,-0.2847366625144179,-0.6962849037648614,0.1786840408102206,-1.0708492797856994,-0.39633323341251137,-1.4317956500555653,-1.3068991863539532,0.9312375101179954,0.8955894415606993,-0.301589675166444,-0.704453517252136,-1.3949556140441988,0,0.09355466904577933,-1.4540669246735605,2.1077036677933436,1.5317020129905259,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,2.405018487429472,0.23424882276341613,-0.05835005642296316,-2.4449141437672695,-1.1166803814625232,-0.17251578800460857,0.04561598111133016,1.1511348367328682,0.4811817152034614
1,0,0.599167190502843,-0.4783961469631662,0.7073685527073604,-0.047450517462577474,-0.39633323341251137,-0.734135416203142,0.1413383707147553,0.4686419418639773,0.1101561976883247,-0.301589675166444,1.7642238343671752,1.5842335405400623,1,-0.41714393178628717,0.2715040677348204,-0.8830406889742727,-0.715827541009052,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,-0.7355449432336351,-1.6776062331383985,0.20456915122050587,0.33753182436886575,-0.4848274500145615,1.2617910642105574,-1.3394140465775093,-1.3594628423542183,0.5170205110332973
4,0,-1.0439874080548857,0.19323993071592344,-4.3426913018913185,1.2694570462578008,4.545352506149328,1.3588452853541282,-1.0172516749402114,1.740779754562527,1.6810226854330739,-0.301589675166444,-0.37976041482238354,-0.20746857269245858,0,0.22187096695474304,0.8676788614591028,1.3431550474880543,1.9257695749262653,0.1348848593319574,0.015659469763968255,-0.1525715764417884,-0.6216075344373007,-0.8556970831006118,0.1600867541820498,-0.3828221419250992,-0.15999388118664967,0.12065967920939097,0.7734578303471323,-0.9034403599848704,-0.4187695170685525
2,0,-1.8768968080134583,2.4622206646243856,-0.1546202486319732,-1.1308087971482226,-0.39633323341251137,0.6611850515017048,0.1413383707147553,1.740779754562527,1.6810226854330739,-0.301589675166444,1.8263577496376269,1.6167694931893615,0,0.09355466904577933,-1.4540669246735605,-0.8830406889742727,-0.715827541009052,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,0.020521300685605613,1.2318288774194583,0.7052153625617459,-2.3453972975748822,-0.2614998826581492,-0.4109345854577146,-3.4072787649668417,-1.4973844969270527,-0.9398086070685733
3,0,-0.3130669142136891,-0.11545486516472979,-0.596713965800185,0.38000788523807966,-0.39633323341251137,-1.4317956500555653,0.430985882128497,1.509481970435518,1.6810226854330739,-0.2938610468950909,0.6255700007507432,0.763629964566045,0,1.5970652606296531,1.1597214053126914,-0.7546397201385041,-0.08867256200386744,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,-0.07189233785301544,1.3079834138267388,-0.10556848534029253,-1.3937575654822079,-0.2476601883234058,-0.2817382966506085,2.005455159187219,0.7405779374001501,-0.6785797305850583
0,0,-0.6077015318861094,0.09373031283760037,1.2931989730955624,-0.9332166574151824,-0.39633323341251137,-0.036475182350718595,-0.7276041635264697,-0.3409003025805545,-0.6752770461840499,-0.301589675166444,-0.18025341881377122,-0.1933656235956904,0,-1.4884572880787226,-0.856683746725559,-0.1425047470817127,0.5236997507016258,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,-0.6105469381505814,-0.45927348307226623,-0.5358152693033761,0.642543099365027,-0.35146878011700394,-0.7592776965545235,-0.07580257333442335,0.593563001573016,1.15368925566903
3,0,-1.4916053849033701,2.3178974725196393,-1.2083915248931867,0.8691186142408762,-0.39633323341251137,0.6611850515017048,0.1413383707147553,1.509481970435518,1.6810226854330739,-0.301589675166444,1.7395245253942722,1.5087988575133888,0,1.5970652606296531,1.1597214053126914,-0.8830406889742727,-0.715827541009052,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,-2.1257053926297704,0.3794086416413066,1.1129364495943501,0.6608170501156974,-0.24802181522944616,-0.1126003828223804,2.029819545138404,1.000307644105515,-0.2847017082791174
2,0,0.08355660957610744,-0.7271995731005821,-0.11381389859784677,-1.1308087971482226,-0.39633323341251137,-0.036475182350718595,-1.5965466977676948,0.9312375101179954,0.8955894415606993,-0.301589675166444,-1.1419789426782654,-2.3854732212829903,0,0.09355466904577933,-1.4540669246735605,0.9321835119758307,-1.0286240469972463,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,-0.714543152560898,0.0949313678689977,-0.5038173897951861,-0.3563698813156947,0.4762490003911249,-1.1314646797912435,0.8704051763216567,-0.03133431973293204,-0.5285729188944357
0,0,-1.04965345839474,0.5034512244669556,0.46175817152403437,-1.0307518436989005,-0.39633323341251137,-0.734135416203142,0.7206333935422387,1.509481970435518,1.6810226854330739,-0.301589675166444,0.08321578634914509,0.24273021731174024,0,-1.4884572880787226,-0.856683746725559,0.3569368054164363,0.07309248972936463,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,-0.7840144787364515,-0.4774264999274034,1.7741244668733287,-1.4038989314752206,1.6418396676327696,-0.3896435443286853,-3.4072787649668417,-1.4973844969270527,-0.9398086070685733
0,0,1.0864475197303072,0.07120601190814484,-0.1309015693610184,-1.126931310062513,-0.39633323341251137,0.6611850515017048,-1.5965466977676948,-0.5721980867075636,-0.6752770461840499,-0.301589675166444,-1.3236390157339395,-1.125516006679337,0,-1.4884572880787226,-0.856683746725559,0.9321835119758307,-1.0286240469972463,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,1.3872786466679463,-0.13360582236704757,-0.03750770225858564,0.6640483389409647,-0.3413957962184809,-0.7676563714015625,-0.10102808195670657,0.29072452833143675,0.46666587665329795
1,0,1.3357537346838937,-0.23227791694402844,0.09308282924084349,-0.029171632908210718,-0.39633323341251137,-0.036475182350718595,0.430985882128497,0.8155886180544909,0.8955894415606993,1.0663775288630533,1.53268783809701,1.3399651732766913,0,-0.41714393178628717,0.2715040677348204,-0.7546397201385041,-0.08867256200386744,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,0.6183302128877263,-1.0760457867337365,-0.046353733649948756,-1.3564673377325633,0.209977826969903,1.2496167880356468,-1.3449474426579335,-1.4170731026203691,1.4315375356919702
0,0,-0.8796719481991128,0.6509646037098231,1.4918973705261729,-1.1308087971482226,-0.39633323341251137,0.6611850515017048,0.1413383707147553,-0.45654919464405896,-0.6752770461840499,-0.301589675166444,1.1423875574900855,1.131625442380019,0,-1.4884572880787226,-0.856683746725559,-0.8830406889742727,-0.715827541009052,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,0.4652989265047459,-0.2789973347676864,-0.09600624793206351,-1.3623614353713527,-0.29997349122949724,-0.8846799979595893,-0.8205578170236623,2.1363627547390758,-0.6316232764663106
2,0,-0.17708170605718743,-0.755604967288781,0.7805618887783345,-1.1308087971482226,-0.39633323341251137,-1.4317956500555653,-0.7276041635264697,0.4686419418639773,0.1101561976883247,-0.301589675166444,-0.1395222681691876,-0.03222395288866448,0,0.09355466904577933,-1.4540669246735605,-0.1425047470817127,0.5236997507016258,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,0.3273653314907733,0.06673150348843349,1.2457176159077168,0.40820960549013663,-0.6879436958042737,-0.9433438893648686,-0.10774604094222336,0.26242367924889654,-0.38787025867776137
2,0,-0.2847366625144179,-0.14582701953066265,-1.0232586901536975,-0.012992080604037722,-0.39633323341251137,-1.4317956500555653,-1.0172516749402114,-1.6130381152791042,-1.4607102900564246,-0.301589675166444,-0.9316045810366403,-1.1189916252066971,0,0.09355466904577933,-1.4540669246735605,1.3431550474880543,1.9257695749262653,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,1.285112610908748,-0.7457986404486956,0.4672061684842284,-1.6284684252962915,0.8449308522995923,0.8181510948502757,1.9181751100263822,0.04258508343038581,0.45998128098451396
1,0,0.11755291161523286,-0.06972850869387666,0.844052640515671,0.07840651431220967,-0.39633323341251137,-0.036475182350718595,1.299928416369722,-0.10960251845354539,0.1101561976883247,-0.301589675166444,-0.7592726054118559,-0.4230275109244212,0,-0.41714393178628717,0.2715040677348204,-0.9128241058696265,-0.7973704419943012,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,-0.7114800937002352,-0.9040658595152926,2.025627714211068,-0.5078275423440122,-0.5112348666078367,-0.24966999586955213,-1.0761541142831879,0.20775652329804975,0.40292956766771754
0,0,0.31586467351013114,0.3465190511167197,-0.2890934981966439,-1.1308087971482226,-0.32967043590199907,1.3588452853541282,-1.3068991863539532,1.3938330783720134,1.6810226854330739,-0.20111750763885386,-1.344310132491202,-0.8087907020415073,0,-1.4884572880787226,-0.856683746725559,2.1077036677933436,1.5317020129905259,-0.27589519931016004,-0.20633654277228766,-0.1525715764417884,-0.6626955321302312,0.4975272245521804,-0.6932983458448241,0.5285856048104535,0.6521688568342691,0.27102163251498324,1.0070278702450886,0.6127510663965586,-1.0433755252988492
1,0,-0.2677385114948552,-0.5088752069003796,-1.0618553205572485,0.6998669391125738,2.9961553996304837,2.0565055192065516,-1.5965466977676948,-0.22525141051704992,0.1101561976883247,-0.301589675166444,-1.3375865693465219,-1.03205261493634,0,-0.41714393178628717,0.2715040677348204,0.9321835119758307,-1.0286240469972463,7.019729800531613,3.3455996578078073,7.4549628902763505,-0.7562631971673326,0.7652224024055538,0.8220320075183014,0.6851262173138549,0.9177473950850217,0.8061945536312235,-0.24496352938981444,-0.29920017378224373,-0.7188812805504624
